fecha_venta,id_producto,modelo,categoría,canal_venta,cliente,unidades,precio_unitario,monto_total
2024-10-23,ACC-016,Bucket Hat “Street Jungle”,Accesorios,Tienda Online,Cliente_193,4,30233,120932
2024-10-23,INF-007,Ripped Skinny Jeans 'No Mercy',Inferior,Tienda Online,Cliente_149,4,19416,77664
2024-10-23,INF-010,Biker Shorts Urban Black,Inferior,Tienda Física,Cliente_118,5,38805,194025
2024-10-23,CAL-011,Air Force 1 ‘07 Triple White,Calzado,Instagram,Cliente_108,1,31471,31471
2024-10-24,ACC-019,Cinturón de lona con hebilla,Accesorios,Tienda Física,Cliente_42,3,32314,96942
2024-10-24,ACC-019,Cinturón de lona con hebilla,Accesorios,Tienda Online,Cliente_92,2,35152,70304
2024-10-24,INF-010,Biker Shorts Urban Black,Inferior,Tienda Online,Cliente_182,2,34258,68516
2024-10-24,INF-006,Cargo Pants Tactical Fit,Inferior,Instagram,Cliente_56,4,16241,64964
2024-10-24,INF-009,Track Pants “Streets”,Inferior,Instagram,Cliente_149,5,42971,214855
2024-10-24,INF-010,Biker Shorts Urban Black,Inferior,Instagram,Cliente_123,1,19921,19921
2024-10-25,CAL-015,RS-X Efekt Gradient,Calzado,TikTok Shop,Cliente_155,4,22695,90780
2024-10-25,SUP-003,Graphic Crewneck “Astro Drift”,Superior,Instagram,Cliente_83,1,34495,34495
2024-10-25,CAL-012,Yeezy Boost 350 V2 Zebra,Calzado,Instagram,Cliente_200,5,44143,220715
2024-10-25,SUP-004,Classic Polo Black,Superior,TikTok Shop,Cliente_92,2,44478,88956
2024-10-25,CAL-011,Air Force 1 ‘07 Triple White,Calzado,Tienda Física,Cliente_95,3,30893,92679
2024-10-25,ACC-020,Cadena plateada Miami Cuban Link,Accesorios,Tienda Online,Cliente_198,5,21867,109335
2024-10-25,SUP-004,Classic Polo Black,Superior,Instagram,Cliente_130,2,29821,59642
2024-10-25,INF-010,Biker Shorts Urban Black,Inferior,Tienda Física,Cliente_120,4,29276,117104
2024-10-26,INF-009,Track Pants “Streets”,Inferior,TikTok Shop,Cliente_154,5,43437,217185
2024-10-27,SUP-005,Denim Jacket Vintage Wash,Superior,Instagram,Cliente_30,3,27265,81795
2024-10-27,ACC-020,Cadena plateada Miami Cuban Link,Accesorios,Instagram,Cliente_82,1,15081,15081
2024-10-27,SUP-003,Graphic Crewneck “Astro Drift”,Superior,Tienda Física,Cliente_185,2,21284,42568
2024-10-27,INF-010,Biker Shorts Urban Black,Inferior,Tienda Física,Cliente_3,2,39038,78076
2024-10-28,INF-007,Ripped Skinny Jeans 'No Mercy',Inferior,Tienda Online,Cliente_85,3,30675,92025
2024-10-28,ACC-017,Crossbody Bag Mini Messenger,Accesorios,TikTok Shop,Cliente_59,2,32409,64818
2024-10-28,INF-007,Ripped Skinny Jeans 'No Mercy',Inferior,TikTok Shop,Cliente_85,1,42664,42664
2024-10-28,SUP-003,Graphic Crewneck “Astro Drift”,Superior,Tienda Física,Cliente_118,1,16836,16836
2024-10-28,SUP-001,Essentials Oversized Tee,Superior,TikTok Shop,Cliente_134,1,22282,22282
2024-10-28,INF-008,Sweatpants Classic Grey,Inferior,Tienda Física,Cliente_26,2,20181,40362
2024-10-28,CAL-014,Chuck 70 Hi Canvas Natural,Calzado,TikTok Shop,Cliente_74,5,15806,79030
2024-10-29,CAL-011,Air Force 1 ‘07 Triple White,Calzado,TikTok Shop,Cliente_175,3,20773,62319
2024-10-29,CAL-013,Old Skool Black/White,Calzado,Tienda Física,Cliente_94,4,15037,60148
2024-10-29,INF-008,Sweatpants Classic Grey,Inferior,TikTok Shop,Cliente_195,2,22010,44020
2024-10-29,SUP-005,Denim Jacket Vintage Wash,Superior,Tienda Online,Cliente_98,2,22041,44082
2024-10-29,SUP-001,Essentials Oversized Tee,Superior,Instagram,Cliente_139,3,15660,46980
2024-10-29,INF-007,Ripped Skinny Jeans 'No Mercy',Inferior,Instagram,Cliente_113,4,44798,179192
2024-10-29,CAL-013,Old Skool Black/White,Calzado,Tienda Física,Cliente_7,2,26305,52610
2024-10-30,ACC-017,Crossbody Bag Mini Messenger,Accesorios,Tienda Online,Cliente_85,3,19734,59202
2024-10-30,INF-007,Ripped Skinny Jeans 'No Mercy',Inferior,TikTok Shop,Cliente_190,5,28346,141730
2024-10-30,CAL-014,Chuck 70 Hi Canvas Natural,Calzado,Tienda Online,Cliente_140,1,44316,44316
2024-10-30,ACC-020,Cadena plateada Miami Cuban Link,Accesorios,Tienda Online,Cliente_29,3,33587,100761
2024-10-30,CAL-011,Air Force 1 ‘07 Triple White,Calzado,Tienda Online,Cliente_1,1,25140,25140
2024-10-30,INF-010,Biker Shorts Urban Black,Inferior,TikTok Shop,Cliente_172,2,33810,67620
2024-10-31,SUP-001,Essentials Oversized Tee,Superior,Tienda Física,Cliente_93,1,29500,29500
2024-10-31,ACC-018,Gafas de sol “Neo Matrix”,Accesorios,Instagram,Cliente_182,4,29035,116140
2024-10-31,ACC-016,Bucket Hat “Street Jungle”,Accesorios,Instagram,Cliente_33,5,31586,157930
2024-10-31,SUP-004,Classic Polo Black,Superior,Tienda Online,Cliente_111,4,38018,152072
2024-10-31,ACC-020,Cadena plateada Miami Cuban Link,Accesorios,TikTok Shop,Cliente_176,3,43863,131589
2024-11-01,INF-007,Ripped Skinny Jeans 'No Mercy',Inferior,Instagram,Cliente_70,4,21595,86380
2024-11-01,INF-008,Sweatpants Classic Grey,Inferior,Instagram,Cliente_184,4,30195,120780
2024-11-01,INF-010,Biker Shorts Urban Black,Inferior,TikTok Shop,Cliente_47,1,17798,17798
2024-11-01,SUP-004,Classic Polo Black,Superior,TikTok Shop,Cliente_73,5,36715,183575
2024-11-02,SUP-003,Graphic Crewneck “Astro Drift”,Superior,Tienda Física,Cliente_94,2,38971,77942
2024-11-02,CAL-014,Chuck 70 Hi Canvas Natural,Calzado,Instagram,Cliente_77,4,26175,104700
2024-11-03,CAL-013,Old Skool Black/White,Calzado,Tienda Física,Cliente_145,4,25465,101860
2024-11-03,CAL-012,Yeezy Boost 350 V2 Zebra,Calzado,Instagram,Cliente_61,2,43410,86820
2024-11-03,ACC-020,Cadena plateada Miami Cuban Link,Accesorios,Tienda Online,Cliente_34,5,17561,87805
2024-11-03,INF-006,Cargo Pants Tactical Fit,Inferior,TikTok Shop,Cliente_172,3,31218,93654
2024-11-04,INF-009,Track Pants “Streets”,Inferior,Tienda Online,Cliente_125,3,28277,84831
2024-11-05,ACC-018,Gafas de sol “Neo Matrix”,Accesorios,TikTok Shop,Cliente_141,5,23929,119645
2024-11-05,CAL-012,Yeezy Boost 350 V2 Zebra,Calzado,Instagram,Cliente_167,2,29851,59702
2024-11-05,ACC-017,Crossbody Bag Mini Messenger,Accesorios,TikTok Shop,Cliente_83,5,33045,165225
2024-11-05,SUP-004,Classic Polo Black,Superior,Instagram,Cliente_147,3,36257,108771
2024-11-06,ACC-017,Crossbody Bag Mini Messenger,Accesorios,TikTok Shop,Cliente_86,2,25877,51754
2024-11-06,SUP-004,Classic Polo Black,Superior,Tienda Física,Cliente_28,2,24041,48082
2024-11-06,INF-010,Biker Shorts Urban Black,Inferior,Instagram,Cliente_63,5,18070,90350
2024-11-06,ACC-016,Bucket Hat “Street Jungle”,Accesorios,Tienda Física,Cliente_90,1,35774,35774
2024-11-06,CAL-015,RS-X Efekt Gradient,Calzado,Tienda Online,Cliente_62,5,40615,203075
2024-11-06,SUP-004,Classic Polo Black,Superior,Tienda Online,Cliente_164,3,36483,109449
2024-11-06,SUP-005,Denim Jacket Vintage Wash,Superior,Tienda Física,Cliente_175,3,22756,68268
2024-11-06,ACC-018,Gafas de sol “Neo Matrix”,Accesorios,Tienda Física,Cliente_173,1,38288,38288
2024-11-07,ACC-016,Bucket Hat “Street Jungle”,Accesorios,Instagram,Cliente_38,4,28975,115900
2024-11-07,ACC-016,Bucket Hat “Street Jungle”,Accesorios,Tienda Online,Cliente_58,4,30388,121552
2024-11-08,ACC-019,Cinturón de lona con hebilla,Accesorios,Tienda Online,Cliente_60,1,18017,18017
2024-11-08,ACC-017,Crossbody Bag Mini Messenger,Accesorios,Instagram,Cliente_1,3,17388,52164
2024-11-08,INF-007,Ripped Skinny Jeans 'No Mercy',Inferior,Instagram,Cliente_130,5,42292,211460
2024-11-08,INF-006,Cargo Pants Tactical Fit,Inferior,Tienda Física,Cliente_153,1,18752,18752
2024-11-08,SUP-004,Classic Polo Black,Superior,TikTok Shop,Cliente_55,5,31347,156735
2024-11-08,ACC-018,Gafas de sol “Neo Matrix”,Accesorios,TikTok Shop,Cliente_194,1,27038,27038
2024-11-09,INF-009,Track Pants “Streets”,Inferior,Tienda Online,Cliente_198,3,34109,102327
2024-11-09,CAL-014,Chuck 70 Hi Canvas Natural,Calzado,TikTok Shop,Cliente_28,5,38477,192385
2024-11-09,INF-010,Biker Shorts Urban Black,Inferior,TikTok Shop,Cliente_96,4,34194,136776
2024-11-10,CAL-014,Chuck 70 Hi Canvas Natural,Calzado,Tienda Online,Cliente_60,1,29011,29011
2024-11-10,ACC-016,Bucket Hat “Street Jungle”,Accesorios,TikTok Shop,Cliente_25,2,19520,39040
2024-11-10,INF-006,Cargo Pants Tactical Fit,Inferior,Tienda Online,Cliente_41,5,29800,149000
2024-11-11,SUP-001,Essentials Oversized Tee,Superior,Instagram,Cliente_14,1,35435,35435
2024-11-11,CAL-011,Air Force 1 ‘07 Triple White,Calzado,Tienda Online,Cliente_81,2,31021,62042
2024-11-11,SUP-005,Denim Jacket Vintage Wash,Superior,Tienda Física,Cliente_146,2,28507,57014
2024-11-11,SUP-003,Graphic Crewneck “Astro Drift”,Superior,Tienda Física,Cliente_172,3,42809,128427
2024-11-12,ACC-019,Cinturón de lona con hebilla,Accesorios,TikTok Shop,Cliente_150,3,23211,69633
2024-11-13,INF-009,Track Pants “Streets”,Inferior,TikTok Shop,Cliente_152,5,29578,147890
2024-11-13,ACC-016,Bucket Hat “Street Jungle”,Accesorios,Tienda Física,Cliente_77,1,43256,43256
2024-11-13,CAL-013,Old Skool Black/White,Calzado,Tienda Online,Cliente_120,5,37499,187495
2024-11-13,INF-009,Track Pants “Streets”,Inferior,Tienda Online,Cliente_190,1,20411,20411
2024-11-13,ACC-020,Cadena plateada Miami Cuban Link,Accesorios,TikTok Shop,Cliente_147,3,26519,79557
2024-11-13,CAL-011,Air Force 1 ‘07 Triple White,Calzado,Tienda Online,Cliente_40,2,36226,72452
2024-11-13,CAL-014,Chuck 70 Hi Canvas Natural,Calzado,Tienda Física,Cliente_140,5,37624,188120
2024-11-13,CAL-012,Yeezy Boost 350 V2 Zebra,Calzado,Tienda Online,Cliente_52,3,33074,99222
2024-11-14,SUP-001,Essentials Oversized Tee,Superior,TikTok Shop,Cliente_76,2,20586,41172
2024-11-14,CAL-012,Yeezy Boost 350 V2 Zebra,Calzado,TikTok Shop,Cliente_124,3,17560,52680
2024-11-14,SUP-001,Essentials Oversized Tee,Superior,Tienda Online,Cliente_40,5,39465,197325
2024-11-14,CAL-013,Old Skool Black/White,Calzado,Instagram,Cliente_122,3,25170,75510
2024-11-14,SUP-005,Denim Jacket Vintage Wash,Superior,Tienda Física,Cliente_46,2,22839,45678
2024-11-14,CAL-011,Air Force 1 ‘07 Triple White,Calzado,Instagram,Cliente_124,5,25547,127735
2024-11-15,CAL-012,Yeezy Boost 350 V2 Zebra,Calzado,TikTok Shop,Cliente_53,5,32913,164565
2024-11-15,SUP-005,Denim Jacket Vintage Wash,Superior,TikTok Shop,Cliente_69,4,22378,89512
2024-11-15,ACC-018,Gafas de sol “Neo Matrix”,Accesorios,TikTok Shop,Cliente_80,5,43165,215825
2024-11-15,INF-007,Ripped Skinny Jeans 'No Mercy',Inferior,Tienda Online,Cliente_165,1,28172,28172
2024-11-15,ACC-017,Crossbody Bag Mini Messenger,Accesorios,Tienda Física,Cliente_17,2,23997,47994
2024-11-15,ACC-017,Crossbody Bag Mini Messenger,Accesorios,TikTok Shop,Cliente_58,3,21444,64332
2024-11-15,INF-010,Biker Shorts Urban Black,Inferior,Tienda Online,Cliente_177,2,21249,42498
2024-11-16,ACC-019,Cinturón de lona con hebilla,Accesorios,Instagram,Cliente_11,3,36166,108498
2024-11-16,INF-010,Biker Shorts Urban Black,Inferior,TikTok Shop,Cliente_160,3,19199,57597
2024-11-17,INF-006,Cargo Pants Tactical Fit,Inferior,Tienda Física,Cliente_61,1,19842,19842
2024-11-17,INF-008,Sweatpants Classic Grey,Inferior,Tienda Online,Cliente_46,3,35590,106770
2024-11-17,SUP-002,Skateboarding Logo Hoodie,Superior,Tienda Física,Cliente_149,1,35788,35788
2024-11-17,CAL-013,Old Skool Black/White,Calzado,Tienda Online,Cliente_83,2,26525,53050
2024-11-18,ACC-019,Cinturón de lona con hebilla,Accesorios,Tienda Online,Cliente_163,4,42859,171436
2024-11-18,CAL-013,Old Skool Black/White,Calzado,TikTok Shop,Cliente_123,3,29574,88722
2024-11-19,CAL-012,Yeezy Boost 350 V2 Zebra,Calzado,Tienda Física,Cliente_197,2,23214,46428
2024-11-19,ACC-018,Gafas de sol “Neo Matrix”,Accesorios,Tienda Física,Cliente_193,1,29006,29006
2024-11-20,SUP-005,Denim Jacket Vintage Wash,Superior,Tienda Física,Cliente_91,3,24133,72399
2024-11-21,SUP-002,Skateboarding Logo Hoodie,Superior,Instagram,Cliente_174,1,41765,41765
2024-11-21,SUP-002,Skateboarding Logo Hoodie,Superior,Tienda Física,Cliente_134,5,24230,121150
2024-11-21,ACC-017,Crossbody Bag Mini Messenger,Accesorios,TikTok Shop,Cliente_193,5,18070,90350
2024-11-21,CAL-013,Old Skool Black/White,Calzado,Instagram,Cliente_52,3,40934,122802
2024-11-21,INF-008,Sweatpants Classic Grey,Inferior,Tienda Online,Cliente_111,4,24241,96964
2024-11-22,INF-007,Ripped Skinny Jeans 'No Mercy',Inferior,Tienda Física,Cliente_67,3,36863,110589
2024-11-22,ACC-019,Cinturón de lona con hebilla,Accesorios,TikTok Shop,Cliente_197,2,42542,85084
2024-11-23,CAL-014,Chuck 70 Hi Canvas Natural,Calzado,TikTok Shop,Cliente_88,4,41987,167948
2024-11-23,SUP-001,Essentials Oversized Tee,Superior,TikTok Shop,Cliente_13,5,30146,150730
2024-11-23,INF-007,Ripped Skinny Jeans 'No Mercy',Inferior,Instagram,Cliente_117,2,40922,81844
2024-11-23,ACC-019,Cinturón de lona con hebilla,Accesorios,Instagram,Cliente_169,2,18495,36990
2024-11-23,SUP-004,Classic Polo Black,Superior,Instagram,Cliente_21,2,26446,52892
2024-11-23,SUP-002,Skateboarding Logo Hoodie,Superior,Instagram,Cliente_192,1,36137,36137
2024-11-24,CAL-014,Chuck 70 Hi Canvas Natural,Calzado,Instagram,Cliente_76,1,36350,36350
2024-11-24,CAL-014,Chuck 70 Hi Canvas Natural,Calzado,TikTok Shop,Cliente_189,4,31109,124436
2024-11-24,ACC-019,Cinturón de lona con hebilla,Accesorios,Tienda Online,Cliente_180,2,31125,62250
2024-11-24,ACC-018,Gafas de sol “Neo Matrix”,Accesorios,Tienda Física,Cliente_110,2,35439,70878
2024-11-25,CAL-012,Yeezy Boost 350 V2 Zebra,Calzado,TikTok Shop,Cliente_195,2,16683,33366
2024-11-25,CAL-014,Chuck 70 Hi Canvas Natural,Calzado,Tienda Física,Cliente_86,5,37041,185205
2024-11-25,SUP-003,Graphic Crewneck “Astro Drift”,Superior,TikTok Shop,Cliente_195,5,20851,104255
2024-11-25,CAL-012,Yeezy Boost 350 V2 Zebra,Calzado,TikTok Shop,Cliente_151,2,32592,65184
2024-11-25,CAL-012,Yeezy Boost 350 V2 Zebra,Calzado,Tienda Online,Cliente_155,3,36847,110541
2024-11-25,CAL-014,Chuck 70 Hi Canvas Natural,Calzado,Tienda Física,Cliente_116,5,27555,137775
2024-11-26,CAL-012,Yeezy Boost 350 V2 Zebra,Calzado,Instagram,Cliente_95,3,27499,82497
2024-11-27,ACC-019,Cinturón de lona con hebilla,Accesorios,Tienda Física,Cliente_81,4,33729,134916
2024-11-27,INF-010,Biker Shorts Urban Black,Inferior,Instagram,Cliente_38,5,21193,105965
2024-11-28,SUP-003,Graphic Crewneck “Astro Drift”,Superior,TikTok Shop,Cliente_161,1,15286,15286
2024-11-28,CAL-012,Yeezy Boost 350 V2 Zebra,Calzado,TikTok Shop,Cliente_18,3,20569,61707
2024-11-28,SUP-004,Classic Polo Black,Superior,Instagram,Cliente_86,3,19646,58938
2024-11-28,CAL-014,Chuck 70 Hi Canvas Natural,Calzado,TikTok Shop,Cliente_29,1,32805,32805
2024-11-28,INF-006,Cargo Pants Tactical Fit,Inferior,Tienda Online,Cliente_78,5,43009,215045
2024-11-28,ACC-017,Crossbody Bag Mini Messenger,Accesorios,Tienda Física,Cliente_112,2,40260,80520
2024-11-28,CAL-014,Chuck 70 Hi Canvas Natural,Calzado,Instagram,Cliente_165,4,41119,164476
2024-11-28,INF-008,Sweatpants Classic Grey,Inferior,Tienda Física,Cliente_1,2,34001,68002
2024-11-29,CAL-015,RS-X Efekt Gradient,Calzado,Tienda Física,Cliente_80,4,19385,77540
2024-11-29,INF-010,Biker Shorts Urban Black,Inferior,Instagram,Cliente_51,5,32413,162065
2024-11-29,INF-007,Ripped Skinny Jeans 'No Mercy',Inferior,Tienda Online,Cliente_58,4,33814,135256
2024-11-29,SUP-003,Graphic Crewneck “Astro Drift”,Superior,TikTok Shop,Cliente_175,1,33771,33771
2024-11-30,INF-009,Track Pants “Streets”,Inferior,Tienda Física,Cliente_67,5,29989,149945
2024-11-30,CAL-015,RS-X Efekt Gradient,Calzado,Instagram,Cliente_79,3,16454,49362
2024-11-30,SUP-002,Skateboarding Logo Hoodie,Superior,Instagram,Cliente_12,3,37449,112347
2024-11-30,ACC-018,Gafas de sol “Neo Matrix”,Accesorios,Tienda Física,Cliente_120,3,26441,79323
2024-12-01,SUP-005,Denim Jacket Vintage Wash,Superior,TikTok Shop,Cliente_11,1,28537,28537
2024-12-01,CAL-015,RS-X Efekt Gradient,Calzado,Tienda Física,Cliente_16,5,15365,76825
2024-12-01,ACC-018,Gafas de sol “Neo Matrix”,Accesorios,Instagram,Cliente_33,4,32962,131848
2024-12-01,ACC-018,Gafas de sol “Neo Matrix”,Accesorios,Instagram,Cliente_160,2,19327,38654
2024-12-01,CAL-015,RS-X Efekt Gradient,Calzado,TikTok Shop,Cliente_97,5,27188,135940
2024-12-01,SUP-002,Skateboarding Logo Hoodie,Superior,Instagram,Cliente_13,3,25507,76521
2024-12-01,SUP-004,Classic Polo Black,Superior,Tienda Física,Cliente_167,3,44488,133464
2024-12-01,SUP-004,Classic Polo Black,Superior,Instagram,Cliente_176,3,27016,81048
2024-12-02,CAL-015,RS-X Efekt Gradient,Calzado,TikTok Shop,Cliente_132,1,26501,26501
2024-12-02,INF-006,Cargo Pants Tactical Fit,Inferior,Tienda Física,Cliente_32,4,28682,114728
2024-12-03,ACC-019,Cinturón de lona con hebilla,Accesorios,TikTok Shop,Cliente_179,4,15314,61256
2024-12-03,CAL-011,Air Force 1 ‘07 Triple White,Calzado,Tienda Online,Cliente_30,4,30102,120408
2024-12-04,INF-007,Ripped Skinny Jeans 'No Mercy',Inferior,Tienda Online,Cliente_38,1,42178,42178
2024-12-04,INF-006,Cargo Pants Tactical Fit,Inferior,Instagram,Cliente_19,1,17834,17834
2024-12-04,INF-007,Ripped Skinny Jeans 'No Mercy',Inferior,Tienda Física,Cliente_184,1,34902,34902
2024-12-04,CAL-013,Old Skool Black/White,Calzado,Tienda Física,Cliente_91,1,38419,38419
2024-12-04,CAL-013,Old Skool Black/White,Calzado,Tienda Física,Cliente_159,5,34239,171195
2024-12-04,SUP-005,Denim Jacket Vintage Wash,Superior,Tienda Online,Cliente_16,3,41261,123783
2024-12-05,SUP-005,Denim Jacket Vintage Wash,Superior,TikTok Shop,Cliente_148,1,15128,15128
2024-12-06,INF-006,Cargo Pants Tactical Fit,Inferior,Tienda Física,Cliente_120,4,32350,129400
2024-12-06,CAL-012,Yeezy Boost 350 V2 Zebra,Calzado,Instagram,Cliente_62,5,37909,189545
2024-12-06,ACC-018,Gafas de sol “Neo Matrix”,Accesorios,Tienda Online,Cliente_83,5,42944,214720
2024-12-06,CAL-012,Yeezy Boost 350 V2 Zebra,Calzado,Tienda Física,Cliente_124,5,17708,88540
2024-12-07,INF-010,Biker Shorts Urban Black,Inferior,Instagram,Cliente_131,3,29876,89628
2024-12-07,INF-010,Biker Shorts Urban Black,Inferior,TikTok Shop,Cliente_180,1,38392,38392
2024-12-07,INF-010,Biker Shorts Urban Black,Inferior,Tienda Online,Cliente_11,1,30404,30404
2024-12-08,CAL-015,RS-X Efekt Gradient,Calzado,Instagram,Cliente_167,3,29946,89838
2024-12-08,SUP-001,Essentials Oversized Tee,Superior,Tienda Física,Cliente_71,3,40086,120258
2024-12-08,CAL-012,Yeezy Boost 350 V2 Zebra,Calzado,Tienda Online,Cliente_68,5,17201,86005
2024-12-08,SUP-001,Essentials Oversized Tee,Superior,Tienda Física,Cliente_117,5,44447,222235
2024-12-08,CAL-014,Chuck 70 Hi Canvas Natural,Calzado,TikTok Shop,Cliente_92,5,16679,83395
2024-12-08,SUP-005,Denim Jacket Vintage Wash,Superior,Instagram,Cliente_116,3,35336,106008
2024-12-08,CAL-015,RS-X Efekt Gradient,Calzado,TikTok Shop,Cliente_93,3,22643,67929
2024-12-08,ACC-020,Cadena plateada Miami Cuban Link,Accesorios,Instagram,Cliente_191,5,17264,86320
2024-12-09,SUP-002,Skateboarding Logo Hoodie,Superior,Tienda Física,Cliente_10,4,31967,127868
2024-12-09,ACC-020,Cadena plateada Miami Cuban Link,Accesorios,Tienda Online,Cliente_106,4,36669,146676
2024-12-09,CAL-014,Chuck 70 Hi Canvas Natural,Calzado,Tienda Online,Cliente_71,4,24514,98056
2024-12-09,CAL-012,Yeezy Boost 350 V2 Zebra,Calzado,TikTok Shop,Cliente_45,1,37441,37441
2024-12-09,INF-008,Sweatpants Classic Grey,Inferior,Tienda Física,Cliente_63,2,37968,75936
2024-12-09,CAL-011,Air Force 1 ‘07 Triple White,Calzado,Instagram,Cliente_132,1,18294,18294
2024-12-09,SUP-005,Denim Jacket Vintage Wash,Superior,Instagram,Cliente_4,5,39770,198850
2024-12-10,ACC-017,Crossbody Bag Mini Messenger,Accesorios,Instagram,Cliente_196,4,21600,86400
2024-12-11,SUP-004,Classic Polo Black,Superior,Tienda Online,Cliente_179,2,21297,42594
2024-12-11,CAL-015,RS-X Efekt Gradient,Calzado,Tienda Física,Cliente_21,4,20442,81768
2024-12-11,SUP-003,Graphic Crewneck “Astro Drift”,Superior,Tienda Física,Cliente_28,3,41933,125799
2024-12-11,INF-009,Track Pants “Streets”,Inferior,Tienda Física,Cliente_52,2,15911,31822
2024-12-11,INF-008,Sweatpants Classic Grey,Inferior,TikTok Shop,Cliente_24,5,41626,208130
2024-12-12,CAL-011,Air Force 1 ‘07 Triple White,Calzado,TikTok Shop,Cliente_48,2,24362,48724
2024-12-12,SUP-005,Denim Jacket Vintage Wash,Superior,Tienda Online,Cliente_95,1,34942,34942
2024-12-12,INF-006,Cargo Pants Tactical Fit,Inferior,TikTok Shop,Cliente_81,1,33719,33719
2024-12-12,CAL-013,Old Skool Black/White,Calzado,Tienda Física,Cliente_61,5,16917,84585
2024-12-12,INF-006,Cargo Pants Tactical Fit,Inferior,TikTok Shop,Cliente_5,4,22914,91656
2024-12-12,ACC-018,Gafas de sol “Neo Matrix”,Accesorios,Tienda Online,Cliente_142,4,23619,94476
2024-12-13,SUP-002,Skateboarding Logo Hoodie,Superior,Tienda Física,Cliente_100,4,35326,141304
2024-12-13,SUP-003,Graphic Crewneck “Astro Drift”,Superior,Instagram,Cliente_150,4,43780,175120
2024-12-13,ACC-020,Cadena plateada Miami Cuban Link,Accesorios,TikTok Shop,Cliente_185,3,29394,88182
2024-12-13,SUP-004,Classic Polo Black,Superior,TikTok Shop,Cliente_137,1,22885,22885
2024-12-14,ACC-017,Crossbody Bag Mini Messenger,Accesorios,TikTok Shop,Cliente_171,1,31443,31443
2024-12-14,CAL-013,Old Skool Black/White,Calzado,Tienda Física,Cliente_55,2,35892,71784
2024-12-14,INF-008,Sweatpants Classic Grey,Inferior,Instagram,Cliente_57,2,34888,69776
2024-12-14,ACC-017,Crossbody Bag Mini Messenger,Accesorios,Tienda Online,Cliente_58,4,36550,146200
